0.06136998,417,88.7266,37,9.01703,47.23535333,21.41096,6.095962199
0.050313445,417.0,88.8105,34.0,9.04921,47.14063125,21.582825,44.60235848
0.049071138,417.0,88.5129,39.0,9.01703,46.69053125,22.1231,0.012443459
0.057891519,436.0,88.8105,36.0,9.03848,46.7844625,22.10165625,0.035320131
0.043853447,417.0,89.047,31.0,9.01703,46.852625,21.98904167,0.011120357
0.05975498,400.0,88.0094,45.0,9.03848,47.04776923,21.83602308,60.81915267
0.054413059,400.0,87.9789,34.0,9.05993,46.40630714,22.34834286,2.040598063
0.047953061,416.0,88.4595,46.0,9.02776,46.09752941,22.62908235,0.012159937
0.060003442,400.0,88.4595,36.0,9.02776,46.30140625,22.42943125,0.015215673
0.054785751,400.0,88.2993,43.0,9.02776,46.44826111,22.18388889,0.013892571
0.049071138,400.0,87.1244,35.0,9.00631,46.47243333,22.18387778,13.73360332739394
0.056152289,400.0,86.8879,25.0,8.99558,45.57740588,22.82527059,0.014239097
0.065718055,428.0,87.3914,35.0,9.04921,45.82405789,22.74966842,0.016664784
0.116776884,461.0,87.9255,35.0,9.08138,45.89364,22.531735,0.029612282
0.21330416,446.0,87.2999,40.0,9.16718,46.18954706,22.26504706,32.48288967
0.171811097,446.0,87.1702,25.0,9.22081,45.972575,22.406255,60.84756786
0.123982267,428.0,86.5522,31.0,9.25299,45.32749333,22.98326667,0.031439423
0.089321893,446.0,86.5217,25.0,9.25299,45.75145,22.85421667,0.032970246
0.327969122,461.0,87.1854,43.0,9.31734,45.73745,22.59141667,0.08316641
0.153797641,461.0,86.9184,30.0,9.36024,45.76382105,22.3286,0.039000006
0.100005736,446.0,85.7892,28.0,9.44604,45.86605,22.16935,14.41852792055814
0.140256492,400.0,84.2786,33.0,9.45676,45.21613333,22.74576667,0.035566241
0.237777613,400.0,84.7516,30.0,9.66054,45.26369412,22.74389412,2.093975647
0.249455302,415.0,85.8198,32.0,9.77852,45.53335263,22.50753158,0.063256875
0.289457596,414.0,84.9805,34.0,9.90722,45.7718,22.2554,0.073400657
0.209701469,446.0,85.568,31.0,9.92867,45.97771765,22.03540588,0.053176098
0.229205693,414.0,83.6378,25.0,9.90722,46.12402778,21.88951667,13.805509189166665
0.17056879,439.0,84.0497,23.0,9.98229,45.5599,22.44233529,0.043252834
0.221254927,420.0,83.2639,37.0,9.90722,45.54671667,22.4824,0.056105824
0.178022633,415.0,83.0732,32.0,9.88577,45.83916667,22.27325,2.071942979
0.145977477,445.0,83.9582,34.0,9.87504,46.11117368,22.07004737,0.037016969
0.145977477,472.0,84.5228,28.0,9.88577,46.33092353,21.84487059,0.037016969
0.274425678,502.0,85.3544,36.0,9.77852,46.51513684,21.64441053,4.123188863
0.273183371,538.0,85.7664,33.0,9.72489,46.6547,21.44981667,0.069273839
0.257281838,538.0,86.0868,25.0,9.62836,47.1683,21.297925,46.70228153
0.265108374,519.0,86.5522,28.0,9.55329,47.05319474,21.77087368,42.63002618
0.228336078,538.0,87.1473,25.0,9.56401,46.30228421,22.35568421,0.057901463
0.185600708,561.0,87.8263,25.0,9.64981,46.32601579,22.27439474,0.047064627
0.217155313,561.0,88.5511,33.0,9.66054,46.41032941,22.12690588,0.055066244
0.231193385,601.0,88.3604,36.0,9.73561,46.47379474,21.95039474,2.092306019
0.239765305,627.0,89.0623,30.0,9.64981,46.58432778,21.85556667,14.184279219208333
0.21678262,704.0,88.902,33.0,9.63909,46.0235,22.41079412,0.075611737
0.151064565,736.0,89.0317,24.0,9.64981,46.09593636,22.37271818,0.038306952
0.145225721,801.0,88.9936,24.0,9.60691,46.320105,22.14562,0.036826338
0.098639198,832.0,89.1767,37.0,9.61764,46.49988421,21.93007368,0.025012928
0.060003442,872.0,89.2606,23.0,9.47821,46.68095294,21.71869412,2.042015673
0.067705747,906.0,89.4208,27.0,9.54256,46.84972353,21.5471,14.607528095270832
0.043108063,906.0,89.4971,29.0,9.45676,46.59216818,22.17235455,18.25213134
0.060251903,906.0,89.5811,30.0,9.45676,46.307495,22.33607619,0.015278678
0.053046521,906.0,89.6726,39.0,9.44604,46.476495,22.13114,0.013451537
0.040374987,906.0,89.9396,32.0,9.44604,46.66702609,21.90486522,0.010238289
0.062984979,906.0,90.0159,43.0,9.39241,46.92319,21.74128,2.042771731
0.041617294,872.0,89.993,30.0,9.34951,47.18972632,21.696765,14.986801707208334
0.053170752,872.0,89.9702,39.0,9.16718,46.66007391,22.39683478,6.093883039
0.043232293,872.0,89.9854,27.0,9.07066,46.46335238,22.56479091,0.010962845
0.058636904,832.0,90.1151,41.0,8.94196,46.5055,22.364425,0.014869146
